ANNEE,C_REGION,L_REGION,C_DEPT,N_DEPT,C_TYP_REG_DECHET,L_TYP_REG_DECHET,C_TYP_REG_SERVICE,L_TYP_REG_SERVICE,TONNAGE_DMA
2009,75,Nouvelle-Aquitaine,16,Charente,07F,Déchets verts et biodéchets,02E,Valorisation organique,"29524,78"
2009,75,Nouvelle-Aquitaine,16,Charente,07C,Encombrants,02A,Valorisation matière,"39,41"
2009,75,Nouvelle-Aquitaine,16,Charente,07C,Encombrants,02D,Stockage,"17483,77"
2009,75,Nouvelle-Aquitaine,16,Charente,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"1857,48"
2009,75,Nouvelle-Aquitaine,16,Charente,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"531,94"
2009,75,Nouvelle-Aquitaine,16,Charente,07D,Déchets dangereux (y.c. DEEE),02D,Stockage,"105,83"
2009,75,Nouvelle-Aquitaine,16,Charente,07D,Déchets dangereux (y.c. DEEE),02F,Stockage pour inertes,"53,96"
2009,75,Nouvelle-Aquitaine,16,Charente,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"11,66"
2009,75,Nouvelle-Aquitaine,16,Charente,07B,Déblais et gravats,02A,Valorisation matière,"21824,14"
2009,75,Nouvelle-Aquitaine,16,Charente,07B,Déblais et gravats,02D,Stockage,"2666,33"
2009,75,Nouvelle-Aquitaine,16,Charente,07Z,Autres,02A,Valorisation matière,"15,55"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"74216,60"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07A,Ordures ménagères résiduelles,02C,Incinération sans récupération d'énergie,"60571,30"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07A,Ordures ménagères résiduelles,02D,Stockage,"40787,30"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07A,Ordures ménagères résiduelles,02Z,Non précisé,"29012,43"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07E,Matériaux recyclables,02A,Valorisation matière,"84389,32"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07E,Matériaux recyclables,02B,Incinération avec récupération d'énergie,"1130,00"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07E,Matériaux recyclables,02Z,Non précisé,"2805,32"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07F,Déchets verts et biodéchets,02E,Valorisation organique,"62716,55"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07F,Déchets verts et biodéchets,02F,Stockage pour inertes,"225,99"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07C,Encombrants,02A,Valorisation matière,"30576,00"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07C,Encombrants,02B,Incinération avec récupération d'énergie,"1574,24"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07C,Encombrants,02C,Incinération sans récupération d'énergie,"2538,16"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07C,Encombrants,02D,Stockage,"7623,26"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"2695,29"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"52,67"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07D,Déchets dangereux (y.c. DEEE),02C,Incinération sans récupération d'énergie,"22,77"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07D,Déchets dangereux (y.c. DEEE),02F,Stockage pour inertes,"27,14"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"456,94"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07B,Déblais et gravats,02A,Valorisation matière,"7163,28"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07B,Déblais et gravats,02F,Stockage pour inertes,"49695,33"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07Z,Autres,02A,Valorisation matière,"36,50"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,07Z,Autres,02B,Incinération avec récupération d'énergie,"4,23"
2009,75,Nouvelle-Aquitaine,19,Corrèze,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"73568,11"
2009,75,Nouvelle-Aquitaine,19,Corrèze,07A,Ordures ménagères résiduelles,02D,Stockage,"250,50"
2009,75,Nouvelle-Aquitaine,19,Corrèze,07A,Ordures ménagères résiduelles,02Z,Non précisé,"930,28"
2009,75,Nouvelle-Aquitaine,19,Corrèze,07E,Matériaux recyclables,02A,Valorisation matière,"18447,86"
2009,75,Nouvelle-Aquitaine,19,Corrèze,07E,Matériaux recyclables,02E,Valorisation organique,"933,88"
2009,75,Nouvelle-Aquitaine,19,Corrèze,07E,Matériaux recyclables,02D,Stockage,"304,00"
2009,75,Nouvelle-Aquitaine,19,Corrèze,07E,Matériaux recyclables,02Z,Non précisé,"1383,68"
2009,75,Nouvelle-Aquitaine,19,Corrèze,07F,Déchets verts et biodéchets,02E,Valorisation organique,"13630,99"
2009,75,Nouvelle-Aquitaine,19,Corrèze,07F,Déchets verts et biodéchets,02Z,Non précisé,"187,04"
2009,75,Nouvelle-Aquitaine,19,Corrèze,07C,Encombrants,02A,Valorisation matière,"63,70"
2009,75,Nouvelle-Aquitaine,19,Corrèze,07C,Encombrants,02B,Incinération avec récupération d'énergie,"1134,47"
2009,75,Nouvelle-Aquitaine,19,Corrèze,07C,Encombrants,02D,Stockage,"12520,89"
2009,75,Nouvelle-Aquitaine,19,Corrèze,07C,Encombrants,02F,Stockage pour inertes,"310,42"
2009,75,Nouvelle-Aquitaine,19,Corrèze,07C,Encombrants,02Z,Non précisé,"161,35"
2009,75,Nouvelle-Aquitaine,19,Corrèze,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"436,92"
2009,75,Nouvelle-Aquitaine,19,Corrèze,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"0,50"
2009,75,Nouvelle-Aquitaine,19,Corrèze,07D,Déchets dangereux (y.c. DEEE),02C,Incinération sans récupération d'énergie,"30,62"
2009,75,Nouvelle-Aquitaine,19,Corrèze,07D,Déchets dangereux (y.c. DEEE),02D,Stockage,"22,49"
2009,75,Nouvelle-Aquitaine,19,Corrèze,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"460,39"
2009,75,Nouvelle-Aquitaine,19,Corrèze,07B,Déblais et gravats,02A,Valorisation matière,"910,24"
2009,75,Nouvelle-Aquitaine,19,Corrèze,07B,Déblais et gravats,02D,Stockage,"3387,81"
2009,75,Nouvelle-Aquitaine,19,Corrèze,07B,Déblais et gravats,02F,Stockage pour inertes,"4649,00"
2009,75,Nouvelle-Aquitaine,19,Corrèze,07B,Déblais et gravats,02Z,Non précisé,"2012,92"
2009,75,Nouvelle-Aquitaine,19,Corrèze,07Z,Autres,02Z,Non précisé,"2,84"
2009,75,Nouvelle-Aquitaine,23,Creuse,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"5402,66"
2009,75,Nouvelle-Aquitaine,23,Creuse,07A,Ordures ménagères résiduelles,02D,Stockage,"25266,58"
2009,75,Nouvelle-Aquitaine,23,Creuse,07A,Ordures ménagères résiduelles,02Z,Non précisé,"228,50"
2009,75,Nouvelle-Aquitaine,23,Creuse,07E,Matériaux recyclables,02A,Valorisation matière,"12547,35"
2009,75,Nouvelle-Aquitaine,23,Creuse,07E,Matériaux recyclables,02E,Valorisation organique,"890,31"
2009,75,Nouvelle-Aquitaine,23,Creuse,07E,Matériaux recyclables,02C,Incinération sans récupération d'énergie,"0,23"
2009,75,Nouvelle-Aquitaine,23,Creuse,07E,Matériaux recyclables,02D,Stockage,"131,96"
2009,75,Nouvelle-Aquitaine,23,Creuse,07E,Matériaux recyclables,02Z,Non précisé,"128,82"
2009,75,Nouvelle-Aquitaine,23,Creuse,07F,Déchets verts et biodéchets,02E,Valorisation organique,"3802,49"
2009,75,Nouvelle-Aquitaine,23,Creuse,07F,Déchets verts et biodéchets,02D,Stockage,"257,47"
2009,75,Nouvelle-Aquitaine,23,Creuse,07C,Encombrants,02A,Valorisation matière,"695,55"
2009,75,Nouvelle-Aquitaine,23,Creuse,07C,Encombrants,02D,Stockage,"4042,57"
2009,75,Nouvelle-Aquitaine,23,Creuse,07C,Encombrants,02F,Stockage pour inertes,"336,09"
2009,75,Nouvelle-Aquitaine,23,Creuse,07C,Encombrants,02Z,Non précisé,"334,44"
2009,75,Nouvelle-Aquitaine,23,Creuse,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"1183,59"
2009,75,Nouvelle-Aquitaine,23,Creuse,07D,Déchets dangereux (y.c. DEEE),02C,Incinération sans récupération d'énergie,"141,23"
2009,75,Nouvelle-Aquitaine,23,Creuse,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"54,03"
2009,75,Nouvelle-Aquitaine,23,Creuse,07B,Déblais et gravats,02A,Valorisation matière,"820,41"
2009,75,Nouvelle-Aquitaine,23,Creuse,07B,Déblais et gravats,02F,Stockage pour inertes,"3109,96"
2009,75,Nouvelle-Aquitaine,23,Creuse,07B,Déblais et gravats,02Z,Non précisé,"280,73"
2009,75,Nouvelle-Aquitaine,23,Creuse,07Z,Autres,02A,Valorisation matière,"2,66"
2009,75,Nouvelle-Aquitaine,23,Creuse,07Z,Autres,02C,Incinération sans récupération d'énergie,"2,00"
2009,75,Nouvelle-Aquitaine,23,Creuse,07Z,Autres,02D,Stockage,"1030,08"
2009,75,Nouvelle-Aquitaine,24,Dordogne,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"4213,44"
2009,75,Nouvelle-Aquitaine,24,Dordogne,07A,Ordures ménagères résiduelles,02D,Stockage,"90684,26"
2009,75,Nouvelle-Aquitaine,24,Dordogne,07A,Ordures ménagères résiduelles,02Z,Non précisé,"22517,12"
2009,75,Nouvelle-Aquitaine,24,Dordogne,07E,Matériaux recyclables,02A,Valorisation matière,"48367,00"
2009,75,Nouvelle-Aquitaine,24,Dordogne,07E,Matériaux recyclables,02E,Valorisation organique,"19,59"
2009,75,Nouvelle-Aquitaine,24,Dordogne,07E,Matériaux recyclables,02B,Incinération avec récupération d'énergie,"1,13"
2009,75,Nouvelle-Aquitaine,24,Dordogne,07E,Matériaux recyclables,02C,Incinération sans récupération d'énergie,"2,07"
2009,75,Nouvelle-Aquitaine,24,Dordogne,07E,Matériaux recyclables,02Z,Non précisé,"3440,98"
2009,75,Nouvelle-Aquitaine,24,Dordogne,07F,Déchets verts et biodéchets,02A,Valorisation matière,"23,90"
2009,75,Nouvelle-Aquitaine,24,Dordogne,07F,Déchets verts et biodéchets,02E,Valorisation organique,"46723,04"
2009,75,Nouvelle-Aquitaine,24,Dordogne,07C,Encombrants,02A,Valorisation matière,"14404,26"
2009,75,Nouvelle-Aquitaine,24,Dordogne,07C,Encombrants,02B,Incinération avec récupération d'énergie,"18,11"
2009,75,Nouvelle-Aquitaine,24,Dordogne,07C,Encombrants,02D,Stockage,"19505,50"
2009,75,Nouvelle-Aquitaine,24,Dordogne,07C,Encombrants,02Z,Non précisé,"248,79"
2009,75,Nouvelle-Aquitaine,24,Dordogne,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"2084,71"
2009,75,Nouvelle-Aquitaine,24,Dordogne,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"138,99"
2009,75,Nouvelle-Aquitaine,24,Dordogne,07D,Déchets dangereux (y.c. DEEE),02C,Incinération sans récupération d'énergie,"57,38"
2009,75,Nouvelle-Aquitaine,24,Dordogne,07D,Déchets dangereux (y.c. DEEE),02D,Stockage,"25,91"
2009,75,Nouvelle-Aquitaine,24,Dordogne,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"274,36"
2009,75,Nouvelle-Aquitaine,24,Dordogne,07B,Déblais et gravats,02A,Valorisation matière,"3486,76"
2009,75,Nouvelle-Aquitaine,24,Dordogne,07B,Déblais et gravats,02D,Stockage,"4556,74"
2009,75,Nouvelle-Aquitaine,24,Dordogne,07B,Déblais et gravats,02F,Stockage pour inertes,"11989,82"
2009,75,Nouvelle-Aquitaine,24,Dordogne,07B,Déblais et gravats,02Z,Non précisé,"1159,07"
2009,75,Nouvelle-Aquitaine,24,Dordogne,07Z,Autres,02A,Valorisation matière,"373,66"
2009,75,Nouvelle-Aquitaine,24,Dordogne,07Z,Autres,02B,Incinération avec récupération d'énergie,"3,90"
2009,75,Nouvelle-Aquitaine,24,Dordogne,07Z,Autres,02C,Incinération sans récupération d'énergie,"1,38"
2009,75,Nouvelle-Aquitaine,24,Dordogne,07Z,Autres,02Z,Non précisé,"1483,01"
2009,75,Nouvelle-Aquitaine,33,Gironde,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"278166,58"
2009,75,Nouvelle-Aquitaine,33,Gironde,07A,Ordures ménagères résiduelles,02D,Stockage,"121631,87"
2009,75,Nouvelle-Aquitaine,33,Gironde,07A,Ordures ménagères résiduelles,02Z,Non précisé,"1173,32"
2009,75,Nouvelle-Aquitaine,33,Gironde,07E,Matériaux recyclables,02A,Valorisation matière,"159014,04"
2009,75,Nouvelle-Aquitaine,33,Gironde,07E,Matériaux recyclables,02E,Valorisation organique,"2347,00"
2009,75,Nouvelle-Aquitaine,33,Gironde,07E,Matériaux recyclables,02B,Incinération avec récupération d'énergie,"0,13"
2009,75,Nouvelle-Aquitaine,33,Gironde,07E,Matériaux recyclables,02Z,Non précisé,"8520,92"
2009,75,Nouvelle-Aquitaine,33,Gironde,07F,Déchets verts et biodéchets,02A,Valorisation matière,"1162,73"
2009,75,Nouvelle-Aquitaine,33,Gironde,07F,Déchets verts et biodéchets,02E,Valorisation organique,"127636,94"
2009,75,Nouvelle-Aquitaine,33,Gironde,07F,Déchets verts et biodéchets,02D,Stockage,"7335,30"
2009,75,Nouvelle-Aquitaine,33,Gironde,07F,Déchets verts et biodéchets,02Z,Non précisé,"534,02"
2009,75,Nouvelle-Aquitaine,33,Gironde,07C,Encombrants,02A,Valorisation matière,"13066,49"
2009,75,Nouvelle-Aquitaine,33,Gironde,07C,Encombrants,02B,Incinération avec récupération d'énergie,"13576,69"
2009,75,Nouvelle-Aquitaine,33,Gironde,07C,Encombrants,02D,Stockage,"54719,65"
2009,75,Nouvelle-Aquitaine,33,Gironde,07C,Encombrants,02Z,Non précisé,"294,00"
2009,75,Nouvelle-Aquitaine,33,Gironde,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"5753,15"
2009,75,Nouvelle-Aquitaine,33,Gironde,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"92,41"
2009,75,Nouvelle-Aquitaine,33,Gironde,07D,Déchets dangereux (y.c. DEEE),02C,Incinération sans récupération d'énergie,"5,10"
2009,75,Nouvelle-Aquitaine,33,Gironde,07D,Déchets dangereux (y.c. DEEE),02D,Stockage,"0,14"
2009,75,Nouvelle-Aquitaine,33,Gironde,07D,Déchets dangereux (y.c. DEEE),02F,Stockage pour inertes,"75,00"
2009,75,Nouvelle-Aquitaine,33,Gironde,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"1157,81"
2009,75,Nouvelle-Aquitaine,33,Gironde,07B,Déblais et gravats,02A,Valorisation matière,"4127,54"
2009,75,Nouvelle-Aquitaine,33,Gironde,07B,Déblais et gravats,02F,Stockage pour inertes,"70199,62"
2009,75,Nouvelle-Aquitaine,33,Gironde,07B,Déblais et gravats,02Z,Non précisé,"2793,98"
2009,75,Nouvelle-Aquitaine,33,Gironde,07Z,Autres,02A,Valorisation matière,"20,38"
2009,75,Nouvelle-Aquitaine,33,Gironde,07Z,Autres,02B,Incinération avec récupération d'énergie,"1097,55"
2009,75,Nouvelle-Aquitaine,33,Gironde,07Z,Autres,02Z,Non précisé,"456,27"
2009,75,Nouvelle-Aquitaine,40,Landes,07A,Ordures ménagères résiduelles,02E,Valorisation organique,"19510,00"
2009,75,Nouvelle-Aquitaine,40,Landes,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"23104,32"
2009,75,Nouvelle-Aquitaine,40,Landes,07A,Ordures ménagères résiduelles,02C,Incinération sans récupération d'énergie,"66524,16"
2009,75,Nouvelle-Aquitaine,40,Landes,07A,Ordures ménagères résiduelles,02D,Stockage,"22306,89"
2009,75,Nouvelle-Aquitaine,40,Landes,07A,Ordures ménagères résiduelles,02Z,Non précisé,"108,76"
2009,75,Nouvelle-Aquitaine,40,Landes,07E,Matériaux recyclables,02A,Valorisation matière,"53472,27"
2009,75,Nouvelle-Aquitaine,40,Landes,07E,Matériaux recyclables,02E,Valorisation organique,"764,18"
2009,75,Nouvelle-Aquitaine,40,Landes,07E,Matériaux recyclables,02C,Incinération sans récupération d'énergie,"0,02"
2009,75,Nouvelle-Aquitaine,40,Landes,07E,Matériaux recyclables,02D,Stockage,"6,00"
2009,75,Nouvelle-Aquitaine,40,Landes,07E,Matériaux recyclables,02Z,Non précisé,"2646,55"
2009,75,Nouvelle-Aquitaine,40,Landes,07F,Déchets verts et biodéchets,02E,Valorisation organique,"94985,80"
2009,75,Nouvelle-Aquitaine,40,Landes,07C,Encombrants,02A,Valorisation matière,"118,85"
2009,75,Nouvelle-Aquitaine,40,Landes,07C,Encombrants,02B,Incinération avec récupération d'énergie,"3490,61"
2009,75,Nouvelle-Aquitaine,40,Landes,07C,Encombrants,02C,Incinération sans récupération d'énergie,"5860,74"
2009,75,Nouvelle-Aquitaine,40,Landes,07C,Encombrants,02D,Stockage,"11317,41"
2009,75,Nouvelle-Aquitaine,40,Landes,07C,Encombrants,02Z,Non précisé,"1277,53"
2009,75,Nouvelle-Aquitaine,40,Landes,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"2244,74"
2009,75,Nouvelle-Aquitaine,40,Landes,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"11,24"
2009,75,Nouvelle-Aquitaine,40,Landes,07D,Déchets dangereux (y.c. DEEE),02C,Incinération sans récupération d'énergie,"30,47"
2009,75,Nouvelle-Aquitaine,40,Landes,07D,Déchets dangereux (y.c. DEEE),02D,Stockage,"199,89"
2009,75,Nouvelle-Aquitaine,40,Landes,07D,Déchets dangereux (y.c. DEEE),02F,Stockage pour inertes,"59,09"
2009,75,Nouvelle-Aquitaine,40,Landes,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"809,29"
2009,75,Nouvelle-Aquitaine,40,Landes,07B,Déblais et gravats,02A,Valorisation matière,"189,08"
2009,75,Nouvelle-Aquitaine,40,Landes,07B,Déblais et gravats,02D,Stockage,"24993,00"
2009,75,Nouvelle-Aquitaine,40,Landes,07B,Déblais et gravats,02F,Stockage pour inertes,"28596,60"
2009,75,Nouvelle-Aquitaine,40,Landes,07B,Déblais et gravats,02Z,Non précisé,"1508,78"
2009,75,Nouvelle-Aquitaine,40,Landes,07Z,Autres,02A,Valorisation matière,"25,93"
2009,75,Nouvelle-Aquitaine,40,Landes,07Z,Autres,02E,Valorisation organique,"2,21"
2009,75,Nouvelle-Aquitaine,40,Landes,07Z,Autres,02D,Stockage,"1407,74"
2009,75,Nouvelle-Aquitaine,40,Landes,07Z,Autres,02Z,Non précisé,"7,35"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"29902,37"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07A,Ordures ménagères résiduelles,02D,Stockage,"65283,06"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07E,Matériaux recyclables,02A,Valorisation matière,"35059,73"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07E,Matériaux recyclables,02E,Valorisation organique,"1,57"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07E,Matériaux recyclables,02B,Incinération avec récupération d'énergie,"28,00"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07E,Matériaux recyclables,02Z,Non précisé,"895,05"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07F,Déchets verts et biodéchets,02A,Valorisation matière,"104,80"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07F,Déchets verts et biodéchets,02E,Valorisation organique,"27673,67"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07C,Encombrants,02A,Valorisation matière,"646,74"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07C,Encombrants,02B,Incinération avec récupération d'énergie,"289,74"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07C,Encombrants,02D,Stockage,"13290,72"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07C,Encombrants,02Z,Non précisé,"3,83"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"1591,29"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"146,05"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07D,Déchets dangereux (y.c. DEEE),02C,Incinération sans récupération d'énergie,"7,98"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"53,38"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07B,Déblais et gravats,02A,Valorisation matière,"6624,27"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07B,Déblais et gravats,02D,Stockage,"111,71"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07B,Déblais et gravats,02F,Stockage pour inertes,"8864,92"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07Z,Autres,02A,Valorisation matière,"7,56"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07Z,Autres,02B,Incinération avec récupération d'énergie,"0,61"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,07Z,Autres,02D,Stockage,"0,08"
2009,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,07A,Ordures ménagères résiduelles,02A,Valorisation matière,"2480,78"
2009,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"79321,11"
2009,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,07A,Ordures ménagères résiduelles,02C,Incinération sans récupération d'énergie,"3639,84"
